3.874	  0.50319 -0.163515  0.149842	  -0.015281   -0.165295 -0.00030756
3.875	 0.503173 -0.163682  0.149841	  -0.016973   -0.164009 -0.00133013
3.876	 0.503154 -0.163847  0.149837	 -0.0187132   -0.166174 -0.00212038
3.877	  0.50314 -0.164013  0.149838	 -0.0160647   -0.165152 -0.00042999
3.878	 0.503126 -0.164177  0.149839	 -0.0153166   -0.163939 0.000341897
3.879	 0.503113 -0.164338   0.14984	 -0.0152476   -0.163847 0.000849685
3.88	 0.503094 -0.164502  0.149837	 -0.0165561   -0.162653 -0.00134386
3.881	 0.50308 -0.16466 0.149836	 -0.0170546   -0.164713 -0.00198019
3.882	 0.503063 -0.164817  0.149833	 -0.0155799   -0.160048 -0.00153453
3.883	 0.503048 -0.164975  0.149834	 -0.0163194   -0.158137 -0.00167865
3.884	 0.503032 -0.165133  0.149833	 -0.0160606   -0.156559 -0.00208078
3.885	0.503018 -0.16529 0.149831	  -0.0135587    -0.156985 -0.000210409
3.886	 0.503002 -0.165442  0.149829	 -0.0153601   -0.155818 -0.00233823
3.887	 0.502987 -0.165597  0.149829	-0.0156631  -0.156133  -0.001729
3.888	 0.502968 -0.165749  0.149825	 -0.0175856   -0.155404 -0.00426872
3.889	 0.502954 -0.165902  0.149828	 -0.0176415   -0.156125 -0.00286978
3.89	0.502938 -0.16605 0.149825	  -0.0149541    -0.153391 -0.000192155
3.891	 0.502925 -0.166197  0.149824	  -0.0152108    -0.152622 -0.000870208
3.892	 0.502913 -0.166341  0.149826	   -0.01459   -0.149775 -0.00012294
3.893	 0.502897 -0.166489  0.149823	 -0.0165853   -0.150121 -0.00169539
3.894	0.502882 -0.16663 0.149819	 -0.0185203   -0.150029 -0.00384317
3.895	 0.502867 -0.166772  0.149819	 -0.0174858   -0.149798 -0.00165708
3.896	 0.502852 -0.166918  0.149816	  -0.0157669    -0.147451 -0.000590314
3.897	 0.502837 -0.167057  0.149815	   -0.014564    -0.143586 -0.000921101
3.898	 0.502822 -0.167198  0.149813	 -0.0162168   -0.141297 -0.00398353
3.899	 0.502809 -0.167335  0.149814	 -0.0161772   -0.138777 -0.00399449
3.9	 0.502796 -0.167476  0.149815	 -0.0158555   -0.138531 -0.00251221
3.901	  0.50278 -0.167609   0.14981	 -0.0157681   -0.134647 -0.00440607
3.902	 0.502764 -0.167746  0.149808	 -0.0154645   -0.135231 -0.00269844
3.903	  0.50275 -0.167879  0.149807	 -0.0141618    -0.13291 -0.00167212
3.904	 0.502735 -0.168013  0.149807	 -0.0133465   -0.130321 -0.00095984
3.905	 0.502721 -0.168141  0.149805	 -0.0137179   -0.127328 -0.00277785
3.906	 0.502708 -0.168271  0.149803	   -0.012997    -0.129568 -0.000935476
3.907	 0.502694 -0.168401  0.149802	 -0.0136092    -0.13117 -0.00023158
3.908	  0.50268 -0.168528  0.149798	 -0.0131945   -0.128961 -0.00102807
3.909	 0.502665 -0.168656  0.149795	 -0.0143267   -0.129295 -0.00158493
3.91	  0.50265 -0.168781  0.149794	 -0.0149866   -0.125345 -0.00352536
3.911	 0.502634 -0.168905  0.149792	 -0.0153669   -0.124102 -0.00325747
3.912	  0.50262 -0.169029  0.149793	 -0.0152652   -0.125779 -0.00221479
3.913	0.502607 -0.16915 0.149791	 -0.0152839   -0.124532 -0.00139674
3.914	 0.502593 -0.169273   0.14979	  -0.0142292    -0.123933 -0.000823247
3.915	0.502579 -0.16939 0.149788	 -0.0131229   -0.121002 -0.00121719
3.916	 0.502566 -0.169509  0.149787	 -0.0121641   -0.119293 0.000277375
3.917	 0.502552 -0.169628  0.149785	  -0.0123495    -0.117537 -0.000496654
3.918	 0.502539 -0.169745  0.149786	-0.011699 -0.117793 0.0015539
3.919	 0.502524 -0.169861  0.149785	-0.0113706  -0.116029  0.0011696
3.92	 0.502509 -0.169975  0.149782	  -0.0123649      -0.1145 -0.000720451
3.921	 0.502494 -0.170091  0.149778	  -0.0113857    -0.114995 -0.000991415
3.922	  0.50248 -0.170203  0.149775	 -0.0108061   -0.113966 0.000822748
3.923	 0.502465 -0.170317  0.149773	  -0.0130289    -0.115942 -0.000795091
3.924	 0.502453 -0.170426  0.149771	 -0.0115081   -0.111667 0.000450507
3.925	  0.50244 -0.170538  0.149771	-0.0123071  -0.115281  0.0019733
3.926	 0.502425 -0.170644  0.149768	-0.0121493   -0.11298 0.00155761
3.927	 0.502411 -0.170755  0.149766	 -0.0139199   -0.113446 0.000451017
3.928	0.502399 -0.17086 0.149765	 -0.0126404   -0.106189 0.000223697
3.929	 0.502386 -0.170962  0.149766	 -0.0116794   -0.102893 0.000947272
3.93	 0.502373 -0.171066  0.149763	  -0.013514   -0.103836 -0.00159858
3.931	 0.50236 -0.17117 0.149763	  -0.0127912    -0.103739 -0.000726145
3.932	 0.502349 -0.171269  0.149763	 -0.0109569   -0.100514 0.000360392
3.933	 0.502336 -0.171373  0.149762	-0.0113047  -0.101091 0.00045299
3.934	 0.502322 -0.171472  0.149757	  -0.0118457   -0.0995525 -0.000552049
3.935	0.502312 -0.17157 0.149759	-0.00981663  -0.0962885 0.000609182
3.936	   0.5023 -0.171669  0.149759	 -0.0108034  -0.0969807 9.69902e-05
3.937	 0.502287 -0.171769  0.149758	  -0.012539  -0.0956307 -0.00264048
3.938	 0.502277 -0.171863  0.149759	 -0.0131546   -0.093427 -0.00420453
3.939	 0.502267 -0.171953   0.14976	  -0.0111576   -0.0931177 -0.000620585
3.94	 0.502254 -0.172047  0.149756	 -0.0114247  -0.0941319 -0.00109874
3.941	 0.502242 -0.172142  0.149757	 -0.0123033  -0.0934259 -0.00129892
3.942	 0.502231 -0.172229  0.149755	 -0.0125602  -0.0920633 -0.00201942
3.943	0.502221 -0.17232 0.149755	 -0.0131952  -0.0924239 -0.00279538
3.944	 0.502213 -0.172405  0.149755	 -0.0130719  -0.0900935 -0.00322676
3.945	 0.502201 -0.172492  0.149754	 -0.0128121  -0.0891051 -0.00330525
3.946	 0.502193 -0.172578  0.149754	-0.0108507 -0.0872098 -0.0011713
3.947	 0.502184 -0.172663  0.149755	 -0.0101276  -0.0840916 -0.00164108
3.948	 0.502172 -0.172749  0.149754	  -0.0106677    -0.083738 -0.000702026
3.949	 0.502164 -0.172832  0.149755	  -0.0106895   -0.0819099 -0.000438201
3.95	 0.502153 -0.172912  0.149752	 -0.0100153  -0.0817789 7.30595e-06
3.951	 0.502147 -0.172989  0.149757	-0.00885107  -0.0811697  0.00189501
3.952	 0.502136 -0.173068  0.149755	  -0.0104434   -0.0801879 -0.000365512
3.953	  0.50213 -0.173146  0.149758	-0.00953749  -0.0782892 0.000577914
3.954	  0.50212 -0.173221  0.149758	-0.00957629  -0.0778494 -0.00022204
3.955	 0.502111 -0.173296  0.149756	-0.00782339  -0.0758796 0.000644538
3.956	0.502103 -0.17337 0.149757	-0.00874815   -0.076087  0.00106988
3.957	 0.502098 -0.173443  0.149761	-0.00754865  -0.0743973  0.00219089
3.958	 0.502091 -0.173513  0.149761	-0.00709802   -0.075062  0.00230089
3.959	0.502083 -0.17358  0.14976	-0.00801182  -0.0744279   0.0012763
3.96	 0.502077 -0.173652  0.149763	-0.00833584  -0.0735068  0.00130355
3.961	  0.50207 -0.173718  0.149763	-0.00832686  -0.0714438 0.000875389
3.962	 0.502066 -0.173782  0.149766	-0.00750592   -0.070992 0.000537525
3.963	  0.50206 -0.173844  0.149768	-0.00653049  -0.0685558  0.00244173
3.964	 0.502051 -0.173906  0.149766	-0.00738574  -0.0667433  0.00101572
3.965	 0.502046 -0.173968  0.149769	-0.00651394  -0.0640358  0.00263423
3.966	 0.502043 -0.174026   0.14977	-0.00574075  -0.0608988  0.00176367
3.967	 0.502034 -0.174085  0.149771	-0.00533222  -0.0598912  0.00298279
3.968	 0.502027 -0.174144  0.149771	-0.00569011   -0.060028  0.00217808
3.969	 0.502023 -0.174197  0.149773	-0.00459735  -0.0565172  0.00182612
3.97	 0.502017 -0.174252  0.149775	-0.00429221  -0.0564313  0.00190891
3.971	 0.502012 -0.174304  0.149774	 -0.00538177   -0.0536256 -0.000407262
3.972	 0.502006 -0.174355  0.149776	 -0.00589297   -0.0526721 -0.000885194
3.973	 0.502001 -0.174405  0.149776	-0.00657742   -0.052742 -0.00188986
3.974	 0.501997 -0.174455  0.149778	-0.00631094  -0.0519148 -0.00164429
3.975	  0.50199 -0.174504  0.149776	 -0.00543866     -0.05035 -0.000689786
3.976	 0.501987 -0.174549  0.149779	-0.00319319  -0.0458291  0.00127998
3.977	 0.501981 -0.174594  0.149781	-0.00493399  -0.0449208 0.000665192
3.978	0.501977 -0.17464 0.149783	-0.0037515 -0.0448512 0.00205837
3.979	0.501972 -0.17468 0.149783	-0.0044926 -0.0426955  0.0012437
3.98	 0.501965 -0.174724  0.149783	-0.00528436  -0.0448151  0.00121664
3.981	 0.501962 -0.174761  0.149785	 -0.00517177   -0.0411914 -0.000687386
3.982	 0.501958 -0.174799  0.149786	  -0.0058859   -0.0413251 -0.000607244
3.983	 0.501955 -0.174836  0.149788	 -0.00642804   -0.0426529 -0.000251604
3.984	  0.50195 -0.174872  0.149789	 -0.00609637   -0.0406195 -4.03174e-05
3.985	 0.501947 -0.174905   0.14979	 -0.00547593   -0.0389352 -9.48412e-05
3.986	 0.501945 -0.174939  0.149793	 -0.00512736   -0.0378301 -0.000697834
3.987	 0.501939 -0.174971  0.149792	-0.00674871  -0.0368176 -0.00223185
3.988	 0.501935 -0.175003  0.149795	 -0.0065761   -0.035261 -0.00137403
3.989	 0.501931 -0.175032  0.149794	-0.00486629  -0.0344952 0.000949511
3.99	 0.501928 -0.175055  0.149794	-0.00323873  -0.0321385  0.00270479
3.991	 0.501927 -0.175083  0.149797	-0.00250856   -0.030277  0.00366126
3.992	 0.501922 -0.175109  0.149797	-0.00243618  -0.0283392  0.00288873
3.993	 0.501919 -0.175129  0.149798	-0.00300626  -0.0278568  0.00351563
3.994	 0.501915 -0.175153  0.149798	-0.00196721  -0.0253051   0.0042634
3.995	 0.501914 -0.175173  0.149799	-0.0012638 -0.0236488 0.00303949
3.996	 0.501906 -0.175198  0.149796	-0.00382439  -0.0228958 -0.00076944
3.997	 0.501903 -0.175218  0.149797	-0.00476995  -0.0243331 -0.00095514
3.998	 0.501899 -0.175238  0.149796	 -0.0052703  -0.0234952 -0.00172905
3.999	 0.501895 -0.175257  0.149795	 -0.00413917   -0.0215191 -0.000383328
4	0.501892 -0.17527 0.149793	-0.00303572  -0.0168653 -0.00107305
4.001	  0.50189 -0.175291  0.149795	-0.00201954  -0.0168611 0.000765071
4.002	 0.501886 -0.175307  0.149793	-0.00283954  -0.0161019 0.000190993
4.003	 0.501882 -0.175323  0.149792	-0.00138637  -0.0145862  0.00015201
4.004	 0.501878 -0.175339  0.149792	-0.00137673  -0.0139323 0.000534728
4.005	0.501877 -0.17535 0.149791	-0.00292922  -0.0137078 -0.00141017
4.006	 0.501874 -0.175364   0.14979	  -0.0021894    -0.013074 -0.000372468
4.007	  0.50187 -0.175378   0.14979	 -0.00233206   -0.0144768 -9.41711e-05
4.008	0.501869 -0.17539 0.149791	-0.00131088  -0.0138042  0.00100027
4.009	 0.501866 -0.175402  0.149791	-0.00145966  -0.0137194  0.00128527
4.01	 0.501864 -0.175411  0.149789	-0.00158179  -0.0132503  0.00072584
4.011	 0.501862 -0.175419  0.149789	-0.00106179 -0.00913926 0.000460365
4.012	  0.50186 -0.175431   0.14979	-0.00127642 -0.00999083  0.00055711
4.013	 0.501861 -0.175436  0.149791	-4.69905e-05  -0.00826892  0.000766389
4.014	 0.501859 -0.175443   0.14979	-0.00172643 -0.00783984 -0.00160602
4.015	  0.50186 -0.175454  0.149793	-0.000599623  -0.00985906  0.000308503
4.016	 0.501856 -0.175459  0.149788	-0.000749897  -0.00932145 -0.000177121
4.017	 0.501855 -0.175467   0.14979	-0.00122144  -0.0100238 0.000230021
4.018	 0.501854 -0.175474  0.149788	 -0.00134688  -0.00880266 -0.000199186
4.019	 0.501853 -0.175482  0.149788	 -0.0015477 -0.00960056 6.60719e-05
4.02	 0.501853 -0.175485  0.149788	-0.00109297 -0.00790853 0.000327831
4.021	  0.50185 -0.175488  0.149784	 -0.00101503  -0.00560979 -0.000426438
4.022	 0.501851 -0.175496  0.149786	-0.000734581  -0.00770081  0.000857191
4.023	  0.50185 -0.175498  0.149786	-0.000819682  -0.00633689   0.00109442
4.024	 0.501848 -0.175502  0.149784	-0.00102615  -0.0060341 0.000587337
4.025	 0.501849 -0.175508  0.149786	0.000190769 -0.00465027    0.001368
4.026	  0.50185 -0.175511  0.149786	-0.000283234  -0.00394197  -1.1054e-05
4.027	 0.501848 -0.175514  0.149785	-0.000804248   -0.0035068 -0.000344676
4.028	 0.501845 -0.175517  0.149781	-0.000712722  -0.00376472  -0.00199398
4.029	 0.501845 -0.175522   0.14978	 0.000642629  -0.00281542 -0.000914725
4.03	 0.501846 -0.175527   0.14978	 0.000563892  -0.00342186 -0.000486177
4.031	 0.501846 -0.175529  0.149782	7.71199e-06 -0.00103005 -0.00174869
4.032	 0.501846 -0.175531  0.149781	 0.000684731  -0.00250901 -0.000703917
4.033	 0.501845 -0.175535  0.149779	 0.00115228 -0.00311966 2.04522e-05
4.034	 0.501844 -0.175536  0.149776	   0.0003681  -0.00244774 -0.000535041
4.035	 0.501844 -0.175539  0.149774	 0.00034571 -0.00348909 -0.00163165
4.036	 0.501841 -0.175542  0.149774	-0.00098656 -0.00373422 -0.00128965
4.037	 0.501843 -0.175545  0.149774	-0.000306379  -0.00350529 -0.000504086
4.038	 0.501842 -0.175547  0.149773	-0.000755313  -0.00388092 -0.000209521
4.039	 0.501841 -0.175549  0.149771	-0.000688916  -0.00209646 -0.000694166
4.04	 0.501841 -0.175553  0.149773	0.000371996 -0.00164373 0.000762889
4.041	 0.501839 -0.175557  0.149772	-0.000256225  -0.00297285  0.000791806
4.042	 0.501838 -0.175557  0.149768	0.000134056 -0.00115133  8.7526e-06
4.043	0.501835 -0.17556 0.149766	-0.000205518 -0.000934187 -0.000199728
4.044	 0.501833 -0.175566  0.149766	-0.000416763  -0.00123796  0.000293526
4.045	 0.501832 -0.175564  0.149764	0.000265024 0.000112226 0.000116997
4.046	 0.501831 -0.175568  0.149764	-0.000419254  -0.00123339  0.000183001
4.047	 0.501831 -0.175572  0.149766	0.000511463 0.000537186 0.000501489
4.048	 0.501828 -0.175573  0.149762	0.000293049  0.00275819 -0.00104456
4.049	 0.501826 -0.175577   0.14976	-4.97616e-05   0.00155216  -0.00102254
4.05	 0.501825 -0.175583  0.149762	-0.000321012 -0.000848505  0.000276653
4.051	 0.501825 -0.175584  0.149761	-0.00044596 -0.00165332 4.10786e-05
4.052	 0.50182 -0.17559 0.149759	-0.00129146 -0.00233394 -0.00034268
4.053	  0.50182 -0.175591  0.149759	-0.000608689  -0.00219043  -0.00016378
4.054	 0.501817 -0.175597  0.149761	-0.000543879  -0.00113412   0.00036633
4.055	0.501816  -0.1756 0.149758	-0.000294641 -0.000127838 -0.000625338
4.056	 0.501815 -0.175606  0.149759	-0.000694885  -0.00234422 -0.000223942
4.057	 0.501812 -0.175608  0.149757	 -0.00152629  -0.00280859 -0.000808235
4.058	  0.50181 -0.175613  0.149756	 -0.00143592  -0.00221058 -0.000788176
4.059	 0.501809 -0.175617  0.149756	 -0.00130301  -0.00364118 -2.11797e-05
4.06	 0.501804 -0.175622  0.149753	 -0.00205591  -0.00429129 -0.000818931
4.061	 0.501801 -0.175625  0.149752	 -0.00193491  -0.00260031 -0.000790241
4.062	  0.5018 -0.17563 0.149753	  -0.0011804   -0.0026987 -0.000213547
4.063	 0.501797 -0.175637  0.149751	 -0.00136359  -0.00219628 -0.000886717
4.064	 0.501795 -0.175644  0.149752	 -0.00263288  -0.00354878 -0.000829702
4.065	 0.501793 -0.175651  0.149752	 -0.00223087   -0.0045892 -0.000767871
4.066	 0.501792 -0.175654  0.149752	 -0.00146038  -0.00289382 -0.000327676
4.067	 0.501791 -0.175657  0.149753	-0.00152136 -0.00397508 0.000349577
4.068	 0.501788 -0.175665  0.149753	-0.00166924 -0.00351765 4.67472e-06
4.069	 0.501785 -0.175668  0.149751	 -0.00224055  -0.00334464 -0.000983015
4.07	 0.501785 -0.175674  0.149753	-0.00113321 -0.00300028 1.14993e-05
4.071	 0.501783 -0.175676   0.14975	 -0.00131425  -0.00280342 -0.000655278
4.072	  0.50178 -0.175682  0.149749	 -0.00128501  -0.00390422 -0.000202118
4.073	0.501781 -0.17569 0.149752	-0.000953626  -0.00534549  0.000682715
4.074	 0.501776 -0.175696  0.149751	-0.00161548 -0.00437811 0.000201167
4.075	 0.501774 -0.175699  0.149749	 -0.00143009  -0.00392052 -0.000317808
4.076	 0.501773 -0.175707  0.149751	-0.00136749 -0.00405576 8.01025e-05
4.077	 0.501771 -0.175716  0.149752	-0.00121638 -0.00522391  0.00047503
4.078	 0.501768 -0.175719  0.149748	 -0.00142358  -0.00305532 -0.000703581
4.079	 0.501766 -0.175727  0.149749	 -0.00148177  -0.00488133 -0.000144557
4.08	 0.501764 -0.175732  0.149751	-0.00144228 -0.00486692 0.000669969
4.081	 0.501761 -0.175738  0.149748	 -0.00224944  -0.00564877 -0.000770779
4.082	  0.50176 -0.175743   0.14975	-0.00203847 -0.00544704 0.000226887
4.083	 0.501758 -0.175749  0.149749	 -0.00252823  -0.00782865 -0.000108047
4.084	 0.501755 -0.175753  0.149749	 -0.00281421  -0.00724647 -9.58023e-05
4.085	0.501754 -0.17576 0.149748	 -0.00266584  -0.00785285 -0.000355707
4.086	 0.501754 -0.175767  0.149752	-0.00202328 -0.00787804 0.000949056
4.087	0.501751 -0.17577  0.14975	 -0.00236033  -0.00637704 -2.44908e-05
4.088	 0.501751 -0.175775  0.149752	-0.00174303 -0.00646824 0.000616757
4.089	 0.501748 -0.175786  0.149754	-0.00235788 -0.00819509 0.000980149
4.09	 0.501744 -0.175791   0.14975	 -0.00274913  -0.00747645 -0.000584063
4.091	 0.501742 -0.175797  0.149751	 -0.00263532  -0.00706731 -0.000178891
4.092	 0.501742 -0.175803  0.149753	-0.00194723 -0.00698666 0.000513919
4.093	  0.50174 -0.175807  0.149752	-0.00236993 -0.00700686 0.000179441
4.094	 0.501738 -0.175814  0.149753	-0.00174997 -0.00535914 0.000394099
4.095	0.501736 -0.17582 0.149754	-0.00170723 -0.00631675 0.000791384
4.096	 0.501732 -0.175824  0.149752	-0.00210226 -0.00437891 -0.00034236
4.097	  0.50173 -0.175836  0.149754	 -0.0020201 -0.00649489 0.000478646
4.098	 0.501729 -0.175838  0.149752	 -0.00172427  -0.00510028 -0.000435044
4.099	 0.501727 -0.175846  0.149753	-0.00166574 -0.00610959 0.000241929
4.1	 0.501726 -0.175853  0.149754	-0.00160005 -0.00649117  0.00063137
4.101	 0.501723 -0.175858  0.149755	-0.00172926 -0.00448455 0.000472906
4.102	 0.501721 -0.175865  0.149755	-0.00179713  -0.0055565 0.000502413
4.103	 0.501718 -0.175869  0.149754	-0.00174774 -0.00387438 6.10704e-06
4.104	 0.501717 -0.175877  0.149756	-0.00110561 -0.00414872 0.000675738
4.105	 0.501715 -0.175884  0.149754	 -0.00138099  -0.00496126 -0.000374683
4.106	 0.501712 -0.175889  0.149753	 -0.00144337  -0.00346566 -0.000346148
4.107	 0.501708 -0.175895  0.149753	 -0.00169858  -0.00407163 -9.91526e-05
4.108	 0.501708 -0.175902  0.149754	-0.00169046 -0.00549658 1.85683e-05
4.109	 0.501707 -0.175903  0.149755	-0.00162078 -0.00436985 4.93681e-05
4.11	 0.501707 -0.175911  0.149757	-0.00120926 -0.00566716  0.00110492
4.111	 0.501703 -0.175918  0.149756	-0.00201968  -0.0056668 0.000345208
4.112	 0.501703 -0.175923  0.149757	-0.00205046  -0.0076622 0.000481503
4.113	  0.5017 -0.17593 0.149755	 -0.00257975  -0.00783204 -0.000326663
4.114	 0.501698 -0.175933  0.149755	-0.00261372 -0.00663658 -0.00027315
4.115	 0.501694 -0.175941  0.149756	 -0.00295095  -0.00739045 -4.24443e-05
4.116	 0.501694 -0.175944  0.149757	-0.00201677  -0.0063397   0.0004887
4.117	 0.50169 -0.17595 0.149755	  -0.0026774  -0.00681399 -0.000182225
4.118	 0.501689 -0.175954  0.149754	 -0.00233198  -0.00573221 -0.000477451
4.119	 0.501688 -0.175962  0.149756	 -0.00211361   -0.0066794 -0.000221757
4.12	 0.501687 -0.175966  0.149759	-0.00132379 -0.00438576 0.000589918
4.121	 0.501684 -0.175972  0.149756	  -0.0019997  -0.00511432 -6.42061e-05
4.122	 0.501682 -0.175976  0.149755	-0.00180962  -0.0051745 -0.00020336
4.123	0.501679 -0.17598 0.149754	-0.00232318 -0.00498461  -0.0005478
4.124	 0.501679 -0.175985  0.149755	-0.00174715 -0.00552423  3.5077e-05
4.125	0.501678 -0.17599 0.149756	-0.00153354 -0.00551573 0.000207427
4.126	 0.501676 -0.175995  0.149756	-0.00177229 -0.00531287 0.000277436
4.127	 0.501675 -0.175999  0.149755	  -0.0017961  -0.00532037 -0.000304669
4.128	 0.501672 -0.176003  0.149755	-0.00189181 -0.00389169 -0.00060341
4.129	0.501672 -0.17601 0.149758	 -0.0014468 -0.00500925 0.000756637
4.13	 0.501669 -0.176013  0.149755	-0.00142771 -0.00471491 4.06733e-05
4.131	 0.501666 -0.176019  0.149754	 -0.00227048   -0.0053439 -0.000352347
4.132	 0.501665 -0.176025  0.149754	 -0.00148882   -0.0040985 -0.000304569
4.133	0.501662 -0.17603 0.149752	 -0.00205194  -0.00590812 -0.000620702
4.134	  0.50166 -0.176032  0.149754	 -0.00177651  -0.00402003 -0.000233287
4.135	 0.501659 -0.176039  0.149753	 -0.00169821  -0.00540417 -5.89161e-05
4.136	 0.501657 -0.176043  0.149753	 -0.00187662  -0.00491468 -0.000247177
4.137	 0.501655 -0.176046  0.149752	 -0.00198286  -0.00519014 -0.000405508
4.138	 0.501654 -0.176051  0.149753	 -0.00131655  -0.00363492 -3.21364e-05
4.139	 0.501651 -0.176056  0.149752	 -0.00195124  -0.00457739 -0.000234595
4.14	  0.50165 -0.176059  0.149749	-0.00317505 -0.00438362 -0.00182748
4.141	 0.501651 -0.176065  0.149754	-0.00205734 -0.00513897 0.000280329
4.142	 0.501648 -0.176069  0.149754	-0.00227884   -0.004697 8.02048e-05
4.143	 0.501643 -0.176073   0.14975	-0.00258659 -0.00296741 -0.00166718
4.144	0.501641 -0.17608 0.149751	 -0.00230511  -0.00491616 -0.000293442
4.145	  0.50164 -0.176085  0.149751	 -0.00197658  -0.00525477 -2.86825e-05
4.146	 0.501639 -0.176091  0.149752	-0.00204565 -0.00583009 0.000280615
4.147	 0.501635 -0.176096  0.149751	-0.00276911 -0.00604254 -0.00048065
4.148	 0.501634 -0.176102  0.149752	-0.00191574 -0.00481322 0.000270454
4.149	 0.501633 -0.176105  0.149751	 -0.00126897  -0.00451251 -0.000172165
4.15	 0.501632 -0.176107  0.149752	  -0.0010783  -0.00308856 -3.07224e-05
4.151	 0.501631 -0.176112  0.149754	-0.00096299 -0.00407662 0.000751868
4.152	 0.501626 -0.176119  0.149749	-0.00249661 -0.00522786 -0.00108933
4.153	 0.501626 -0.176122  0.149752	-0.00161121 -0.00536025 0.000683338
4.154	 0.501624 -0.176127  0.149752	 -0.0010946 -0.00434296 0.000628776
4.155	 0.501621 -0.176132  0.149751	-0.00232527 -0.00595427 5.91191e-05
4.156	 0.501619 -0.176137  0.149752	 -0.00350781  -0.00586246 -0.000858042
4.157	 0.501617 -0.176142  0.149751	 -0.00333494  -0.00592959 -0.000980056
4.158	 0.501616 -0.176146   0.14975	 -0.00280293  -0.00643712 -0.000442373
4.159	0.501615 -0.17615 0.149752	-0.00237551 -0.00612251 0.000257312
4.16	 0.501613 -0.176155   0.14975	 -0.00231322  -0.00617447 -0.000290871
4.161	0.501609 -0.17616  0.14975	 -0.00238008  -0.00478097 -0.000605773
4.162	  0.50161 -0.176164  0.149751	  -0.0017033  -0.00499271 -5.40775e-05
4.163	 0.501608 -0.176167  0.149751	-0.00188384 -0.00498017 5.84561e-05
4.164	 0.501604 -0.176173  0.149749	 -0.0023763 -0.00586782 -0.00054873
4.165	 0.501603 -0.176178  0.149751	-0.00202366 -0.00612881 0.000586352
4.166	   0.5016 -0.176186  0.149751	-0.00221959 -0.00555728 9.38362e-05
4.167	   0.5016 -0.176189  0.149751	 -0.00141675   -0.0051917 -1.06418e-05
4.168	 0.501597 -0.176193  0.149748	 -0.00231821  -0.00521208 -0.000989113
4.169	 0.501597 -0.176196  0.149749	-0.00177057 -0.00540532 0.000100437
4.17	 0.501594 -0.176204  0.149749	 -0.00209512  -0.00660203 -5.67507e-05
4.171	 0.501592 -0.176209   0.14975	-0.00232787 -0.00646396 0.000275016
4.172	  0.50159 -0.176213  0.149748	 -0.00189336  -0.00436088 -0.000538558
4.173	 0.501591 -0.176217  0.149752	 -0.0011285 -0.00470493 0.000601313
4.174	 0.501588 -0.176223  0.149751	 -0.0017125 -0.00572101 0.000367677
4.175	 0.501585 -0.176229  0.149749	-0.00220611 -0.00624241 -0.00033686
4.176	 0.501582 -0.176233  0.149749	 -0.00252359  -0.00609766 -0.000262192
4.177	 0.501582 -0.176237   0.14975	-0.00141771 -0.00425019 0.000213461
4.178	 0.501581 -0.176239   0.14975	-0.000842271  -0.00258974  0.000141913
4.179	  0.50158 -0.176246  0.149751	-0.00124352 -0.00434889 0.000264718
4.18	 0.501576 -0.176253   0.14975	 -0.00143872  -0.00378262 -1.85234e-05
4.181	 0.501576 -0.176256   0.14975	-0.000710416  -0.00252462  0.000159738
4.182	 0.501573 -0.176264   0.14975	 -0.00161475  -0.00455827 -0.000199598
4.183	 0.501572 -0.176268   0.14975	-0.00131654 -0.00470939 0.000111198
4.184	  0.50157 -0.176271  0.149749	 -0.00174304   -0.0046716 -0.000164252
4.185	 0.501569 -0.176276   0.14975	-0.00158319  -0.0045268  0.00015162
4.186	 0.501565 -0.176282  0.149749	 -0.00231529  -0.00575927 -0.000304136
4.187	 0.501567 -0.176286   0.14975	-0.000292612  -0.00290402  0.000175845
4.188	 0.501562 -0.176293  0.149749	 -0.00174021  -0.00397586 -0.000464244
4.189	 0.501561 -0.176298  0.149751	 -0.0014924 -0.00428039  0.00029651
4.19	 0.501558 -0.176303  0.149749	 -0.00151875    -0.003391 -0.000254861
4.191	0.501557 -0.17631 0.149749	 -0.00151684  -0.00481769 -0.000103679
4.192	 0.501555 -0.176313  0.149749	-0.00164457 -0.00437698 -2.7235e-05
4.193	  0.50155 -0.176321  0.149745	-0.00284742 -0.00592955 -0.00139738
4.194	 0.501555 -0.176324  0.149753	-0.000470803  -0.00487325   0.00165939
4.195	 0.501549 -0.176328  0.149747	 -0.00186122  -0.00331527 -0.000861667
4.196	 0.501549 -0.176334   0.14975	-0.00106361 -0.00434991 0.000283245
4.197	 0.501544 -0.176337  0.149747	 -0.00148674  -0.00276377 -0.000387066
4.198	 0.501544 -0.176343  0.149748	-0.00114838 -0.00384386 0.000121067
4.199	0.501543 -0.17635 0.149751	-0.00123109 -0.00485497  0.00101419
4.2	 0.501539 -0.176354  0.149748	 -0.00196001  -0.00506584 -0.000134475
4.201	 0.501537 -0.176359  0.149749	-0.00221895 -0.00562303 3.88308e-05
4.202	 0.501536 -0.176366   0.14975	 -0.0019363 -0.00655122 0.000410326
4.203	 0.501535 -0.176369  0.149748	  -0.0018875  -0.00541483 -0.000354142
4.204	 0.501533 -0.176375  0.149748	 -0.00205557  -0.00588774 -0.000224179
4.205	 0.501532 -0.176377  0.149749	-0.00132096 -0.00436272 0.000440774
4.206	 0.501529 -0.176383  0.149747	 -0.00209705  -0.00539877 -0.000585686
